community,species,metabolites,fluxes,smetana
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,lac__D,-1,-0.01
coop_46,Paracoccus_yeei_FDAARGOS_252,lys__L,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,lys__L,-1,-1
coop_46,Paracoccus_yeei_FDAARGOS_252,man1p,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,man1p,-1,-1
coop_46,Paracoccus_yeei_FDAARGOS_252,nh4,1,0.05
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,nh4,-1,-0.05
coop_46,Paracoccus_yeei_FDAARGOS_252,pro__L,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,pro__L,-1,-1
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,acald,1,0.07
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,acald,-1,-0.07
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,akg,1,0.92
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,akg,-1,-0.92
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,ala__D,1,0.02
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,ala__D,-1,-0.02
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,ala__L,1,0.38
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,ala__L,-1,-0.38
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,co2,1,0.02
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,co2,-1,-0.02
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,glu__L,1,0.08
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,glu__L,-1,-0.08
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,h2s,1,0.03
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,h2s,-1,-0.03
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,ile__L,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,ile__L,-1,-1
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,lac__D,1,0.01
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,lac__D,-1,-0.01
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,leu__L,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,leu__L,-1,-1
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,lys__L,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,lys__L,-1,-1
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,nh4,1,0.05
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,nh4,-1,-0.05
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,pnto__R,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,pnto__R,-1,-1
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,ser__L,1,0.35
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,ser__L,-1,-0.35
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,succ,1,0.02
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,succ,-1,-0.02
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,trp__L,1,0.03
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,trp__L,-1,-0.03
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,tyr__L,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,tyr__L,-1,-1
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,ura,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,ura,-1,-1
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,val__L,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,val__L,-1,-1
coop_46,Finegoldia_magna_ATCC_29328,acald,1,0.021875
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,acald,-1,-0.021875
coop_46,Finegoldia_magna_ATCC_29328,akg,1,0.28750000000000003
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,akg,-1,-0.28750000000000003
coop_46,Finegoldia_magna_ATCC_29328,ala__D,1,0.00625
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,ala__D,-1,-0.00625
coop_46,Finegoldia_magna_ATCC_29328,ala__L,1,0.11875
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,ala__L,-1,-0.11875
coop_46,Finegoldia_magna_ATCC_29328,co2,1,0.00625
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,co2,-1,-0.00625
coop_46,Finegoldia_magna_ATCC_29328,glu__L,1,0.025
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,glu__L,-1,-0.025
coop_46,Finegoldia_magna_ATCC_29328,gly,1,0.228125
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,gly,-1,-0.228125
coop_46,Finegoldia_magna_ATCC_29328,id3acald,1,0.303125
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,id3acald,-1,-0.303125
coop_46,Finegoldia_magna_ATCC_29328,ile__L,1,0.3125
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,ile__L,-1,-0.3125
coop_46,Finegoldia_magna_ATCC_29328,nh4,1,0.015625
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,nh4,-1,-0.015625
coop_46,Finegoldia_magna_ATCC_29328,succ,1,0.00625
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,succ,-1,-0.00625
coop_46,Finegoldia_magna_ATCC_29328,trp__L,1,0.009375
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,trp__L,-1,-0.009375
coop_46,Acinetobacter_indicus_CIP_110367,acald,1,0.07
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,acald,-1,-0.07
coop_46,Acinetobacter_indicus_CIP_110367,akg,1,0.92
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,akg,-1,-0.92
coop_46,Acinetobacter_indicus_CIP_110367,ala__D,1,0.02
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,ala__D,-1,-0.02
coop_46,Acinetobacter_indicus_CIP_110367,ala__L,1,0.38
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,ala__L,-1,-0.38
coop_46,Acinetobacter_indicus_CIP_110367,bz,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,bz,-1,-1
coop_46,Acinetobacter_indicus_CIP_110367,co2,1,0.02
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,co2,-1,-0.02
coop_46,Acinetobacter_indicus_CIP_110367,glu__L,1,0.08
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,glu__L,-1,-0.08
coop_46,Acinetobacter_indicus_CIP_110367,gly,1,0.73
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,gly,-1,-0.73
coop_46,Acinetobacter_indicus_CIP_110367,h2s,1,0.03
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,h2s,-1,-0.03
coop_46,Acinetobacter_indicus_CIP_110367,his__L,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,his__L,-1,-1
coop_46,Acinetobacter_indicus_CIP_110367,id3acald,1,0.97
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,id3acald,-1,-0.97
coop_46,Acinetobacter_indicus_CIP_110367,ile__L,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,ile__L,-1,-1
coop_46,Acinetobacter_indicus_CIP_110367,lac__D,1,0.01
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,lac__D,-1,-0.01
coop_46,Acinetobacter_indicus_CIP_110367,leu__L,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,leu__L,-1,-1
coop_46,Acinetobacter_indicus_CIP_110367,lys__L,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,lys__L,-1,-1
coop_46,Acinetobacter_indicus_CIP_110367,nh4,1,0.05
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,nh4,-1,-0.05
coop_46,Acinetobacter_indicus_CIP_110367,phe__L,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,phe__L,-1,-1
coop_46,Acinetobacter_indicus_CIP_110367,pnto__R,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,pnto__R,-1,-1
coop_46,Acinetobacter_indicus_CIP_110367,pro__L,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,pro__L,-1,-1
coop_46,Acinetobacter_indicus_CIP_110367,succ,1,0.02
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,succ,-1,-0.02
coop_46,Acinetobacter_indicus_CIP_110367,trp__L,1,0.03
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,trp__L,-1,-0.03
coop_46,Acinetobacter_indicus_CIP_110367,tyr__L,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,tyr__L,-1,-1
coop_46,Acinetobacter_indicus_CIP_110367,val__L,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,val__L,-1,-1
coop_46,Ralstonia_mannitolilytica_SN82F48,acald,1,0.021875
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,acald,-1,-0.021875
coop_46,Ralstonia_mannitolilytica_SN82F48,akg,1,0.28750000000000003
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,akg,-1,-0.28750000000000003
coop_46,Ralstonia_mannitolilytica_SN82F48,ala__D,1,0.00625
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,ala__D,-1,-0.00625
coop_46,Ralstonia_mannitolilytica_SN82F48,co2,1,0.00625
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,co2,-1,-0.00625
coop_46,Ralstonia_mannitolilytica_SN82F48,glu__L,1,0.025
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,glu__L,-1,-0.025
coop_46,Ralstonia_mannitolilytica_SN82F48,h2s,1,0.009375
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,h2s,-1,-0.009375
coop_46,Ralstonia_mannitolilytica_SN82F48,his__L,1,0.3125
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,his__L,-1,-0.3125
coop_46,Ralstonia_mannitolilytica_SN82F48,lac__D,1,0.003125
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,lac__D,-1,-0.003125
coop_46,Ralstonia_mannitolilytica_SN82F48,lys__L,1,0.3125
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,lys__L,-1,-0.3125
coop_46,Ralstonia_mannitolilytica_SN82F48,man1p,1,0.3125
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,man1p,-1,-0.3125
coop_46,Ralstonia_mannitolilytica_SN82F48,nh4,1,0.015625
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,nh4,-1,-0.015625
coop_46,Ralstonia_mannitolilytica_SN82F48,phe__L,1,0.3125
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,phe__L,-1,-0.3125
coop_46,Ralstonia_mannitolilytica_SN82F48,pnto__R,1,0.3125
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,pnto__R,-1,-0.3125
coop_46,Ralstonia_mannitolilytica_SN82F48,pro__L,1,0.3125
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,pro__L,-1,-0.3125
coop_46,Ralstonia_mannitolilytica_SN82F48,succ,1,0.00625
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,succ,-1,-0.00625
coop_46,Ralstonia_mannitolilytica_SN82F48,trp__L,1,0.009375
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,trp__L,-1,-0.009375
coop_46,Ralstonia_mannitolilytica_SN82F48,tyr__L,1,0.3125
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,tyr__L,-1,-0.3125
coop_46,Neisseria_mucosa_C102,acald,1,0.07
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,acald,-1,-0.07
coop_46,Neisseria_mucosa_C102,akg,1,0.92
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,akg,-1,-0.92
coop_46,Neisseria_mucosa_C102,ala__D,1,0.02
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,ala__D,-1,-0.02
coop_46,Neisseria_mucosa_C102,ala__L,1,0.38
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,ala__L,-1,-0.38
coop_46,Neisseria_mucosa_C102,co2,1,0.02
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,co2,-1,-0.02
coop_46,Neisseria_mucosa_C102,glu__L,1,0.08
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,glu__L,-1,-0.08
coop_46,Neisseria_mucosa_C102,gly,1,0.73
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,gly,-1,-0.73
coop_46,Neisseria_mucosa_C102,h2s,1,0.03
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,h2s,-1,-0.03
coop_46,Neisseria_mucosa_C102,ile__L,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,ile__L,-1,-1
coop_46,Neisseria_mucosa_C102,lac__D,1,0.01
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,lac__D,-1,-0.01
coop_46,Neisseria_mucosa_C102,leu__L,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,leu__L,-1,-1
coop_46,Neisseria_mucosa_C102,nh4,1,0.05
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,nh4,-1,-0.05
coop_46,Neisseria_mucosa_C102,phe__L,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,phe__L,-1,-1
coop_46,Neisseria_mucosa_C102,ser__D,1,0.4
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,ser__D,-1,-0.4
coop_46,Neisseria_mucosa_C102,succ,1,0.02
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,succ,-1,-0.02
coop_46,Neisseria_mucosa_C102,trp__L,1,0.03
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,trp__L,-1,-0.03
coop_46,Neisseria_mucosa_C102,val__L,1,1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,val__L,-1,-1
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,glu__L,1,0.4
coop_46,Rothia_mucilaginosa_DY_18,glu__L,-1,-0.4
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,glyc,1,0.2
coop_46,Rothia_mucilaginosa_DY_18,glyc,-1,-0.2
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,h2s,1,0.2
coop_46,Rothia_mucilaginosa_DY_18,h2s,-1,-0.2
coop_46,Lactobacillus_hominis_DSM_23910_CRBIP_24_179_type_strain_CRBIP_24_179,ser__D,1,0.8
coop_46,Rothia_mucilaginosa_DY_18,ser__D,-1,-0.8
coop_46,Staphylococcus_saprophyticus_772_SSAP,cgly,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,cgly,-1,-0.06666666666666667
coop_46,Staphylococcus_saprophyticus_772_SSAP,glu__L,1,0.13333333333333333
coop_46,Rothia_mucilaginosa_DY_18,glu__L,-1,-0.13333333333333333
coop_46,Staphylococcus_saprophyticus_772_SSAP,gly,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,gly,-1,-0.06666666666666667
coop_46,Staphylococcus_saprophyticus_772_SSAP,glyald,1,0.13333333333333333
coop_46,Rothia_mucilaginosa_DY_18,glyald,-1,-0.13333333333333333
coop_46,Staphylococcus_saprophyticus_772_SSAP,glyc,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,glyc,-1,-0.06666666666666667
coop_46,Staphylococcus_saprophyticus_772_SSAP,h2s,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,h2s,-1,-0.06666666666666667
coop_46,Staphylococcus_saprophyticus_772_SSAP,his__L,1,0.3333333333333333
coop_46,Rothia_mucilaginosa_DY_18,his__L,-1,-0.3333333333333333
coop_46,Staphylococcus_saprophyticus_772_SSAP,lys__L,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,lys__L,-1,-0.06666666666666667
coop_46,Staphylococcus_saprophyticus_772_SSAP,pro__L,1,0.3333333333333333
coop_46,Rothia_mucilaginosa_DY_18,pro__L,-1,-0.3333333333333333
coop_46,Staphylococcus_saprophyticus_772_SSAP,ser__D,1,0.26666666666666666
coop_46,Rothia_mucilaginosa_DY_18,ser__D,-1,-0.26666666666666666
coop_46,Staphylococcus_saprophyticus_772_SSAP,thr__L,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,thr__L,-1,-0.06666666666666667
coop_46,Massilia_yuzhufengensis_CGMCC_1_12041,ade,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,ade,-1,-0.06666666666666667
coop_46,Massilia_yuzhufengensis_CGMCC_1_12041,arg__L,1,0.3333333333333333
coop_46,Rothia_mucilaginosa_DY_18,arg__L,-1,-0.3333333333333333
coop_46,Massilia_yuzhufengensis_CGMCC_1_12041,cgly,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,cgly,-1,-0.06666666666666667
coop_46,Massilia_yuzhufengensis_CGMCC_1_12041,glu__L,1,0.13333333333333333
coop_46,Rothia_mucilaginosa_DY_18,glu__L,-1,-0.13333333333333333
coop_46,Massilia_yuzhufengensis_CGMCC_1_12041,glyc,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,glyc,-1,-0.06666666666666667
coop_46,Massilia_yuzhufengensis_CGMCC_1_12041,h2s,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,h2s,-1,-0.06666666666666667
coop_46,Massilia_yuzhufengensis_CGMCC_1_12041,his__L,1,0.3333333333333333
coop_46,Rothia_mucilaginosa_DY_18,his__L,-1,-0.3333333333333333
coop_46,Massilia_yuzhufengensis_CGMCC_1_12041,lys__L,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,lys__L,-1,-0.06666666666666667
coop_46,Massilia_yuzhufengensis_CGMCC_1_12041,phe__L,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,phe__L,-1,-0.06666666666666667
coop_46,Massilia_yuzhufengensis_CGMCC_1_12041,pro__L,1,0.3333333333333333
coop_46,Rothia_mucilaginosa_DY_18,pro__L,-1,-0.3333333333333333
coop_46,Massilia_yuzhufengensis_CGMCC_1_12041,skm,1,0.13333333333333333
coop_46,Rothia_mucilaginosa_DY_18,skm,-1,-0.13333333333333333
coop_46,Paracoccus_yeei_FDAARGOS_252,ade,1,0.2
coop_46,Rothia_mucilaginosa_DY_18,ade,-1,-0.2
coop_46,Paracoccus_yeei_FDAARGOS_252,arg__L,1,1
coop_46,Rothia_mucilaginosa_DY_18,arg__L,-1,-1
coop_46,Paracoccus_yeei_FDAARGOS_252,asn__L,1,1
coop_46,Rothia_mucilaginosa_DY_18,asn__L,-1,-1
coop_46,Paracoccus_yeei_FDAARGOS_252,gly,1,0.2
coop_46,Rothia_mucilaginosa_DY_18,gly,-1,-0.2
coop_46,Paracoccus_yeei_FDAARGOS_252,glyc,1,0.2
coop_46,Rothia_mucilaginosa_DY_18,glyc,-1,-0.2
coop_46,Paracoccus_yeei_FDAARGOS_252,h2s,1,0.2
coop_46,Rothia_mucilaginosa_DY_18,h2s,-1,-0.2
coop_46,Paracoccus_yeei_FDAARGOS_252,his__L,1,1
coop_46,Rothia_mucilaginosa_DY_18,his__L,-1,-1
coop_46,Paracoccus_yeei_FDAARGOS_252,lys__L,1,0.2
coop_46,Rothia_mucilaginosa_DY_18,lys__L,-1,-0.2
coop_46,Paracoccus_yeei_FDAARGOS_252,pro__L,1,1
coop_46,Rothia_mucilaginosa_DY_18,pro__L,-1,-1
coop_46,Paracoccus_yeei_FDAARGOS_252,skm,1,0.4
coop_46,Rothia_mucilaginosa_DY_18,skm,-1,-0.4
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,ade,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,ade,-1,-0.06666666666666667
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,glu__L,1,0.13333333333333333
coop_46,Rothia_mucilaginosa_DY_18,glu__L,-1,-0.13333333333333333
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,glyc,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,glyc,-1,-0.06666666666666667
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,h2s,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,h2s,-1,-0.06666666666666667
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,lys__L,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,lys__L,-1,-0.06666666666666667
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,skm,1,0.13333333333333333
coop_46,Rothia_mucilaginosa_DY_18,skm,-1,-0.13333333333333333
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,thr__L,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,thr__L,-1,-0.06666666666666667
coop_46,Haemophilus_haemoglobinophilus_CCUG_3714,ura,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,ura,-1,-0.06666666666666667
coop_46,Finegoldia_magna_ATCC_29328,glu__L,1,0.23703703703703705
coop_46,Rothia_mucilaginosa_DY_18,glu__L,-1,-0.23703703703703705
coop_46,Finegoldia_magna_ATCC_29328,gly,1,0.11851851851851852
coop_46,Rothia_mucilaginosa_DY_18,gly,-1,-0.11851851851851852
coop_46,Finegoldia_magna_ATCC_29328,glyc,1,0.11851851851851852
coop_46,Rothia_mucilaginosa_DY_18,glyc,-1,-0.11851851851851852
coop_46,Finegoldia_magna_ATCC_29328,udcpp,1,0.5925925925925926
coop_46,Rothia_mucilaginosa_DY_18,udcpp,-1,-0.5925925925925926
coop_46,Acinetobacter_indicus_CIP_110367,ade,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,ade,-1,-0.06666666666666667
coop_46,Acinetobacter_indicus_CIP_110367,glu__L,1,0.13333333333333333
coop_46,Rothia_mucilaginosa_DY_18,glu__L,-1,-0.13333333333333333
coop_46,Acinetobacter_indicus_CIP_110367,gly,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,gly,-1,-0.06666666666666667
coop_46,Acinetobacter_indicus_CIP_110367,glyald,1,0.13333333333333333
coop_46,Rothia_mucilaginosa_DY_18,glyald,-1,-0.13333333333333333
coop_46,Acinetobacter_indicus_CIP_110367,glyc3p,1,0.3333333333333333
coop_46,Rothia_mucilaginosa_DY_18,glyc3p,-1,-0.3333333333333333
coop_46,Acinetobacter_indicus_CIP_110367,glyc,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,glyc,-1,-0.06666666666666667
coop_46,Acinetobacter_indicus_CIP_110367,h2s,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,h2s,-1,-0.06666666666666667
coop_46,Acinetobacter_indicus_CIP_110367,his__L,1,0.3333333333333333
coop_46,Rothia_mucilaginosa_DY_18,his__L,-1,-0.3333333333333333
coop_46,Acinetobacter_indicus_CIP_110367,lys__L,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,lys__L,-1,-0.06666666666666667
coop_46,Acinetobacter_indicus_CIP_110367,phe__L,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,phe__L,-1,-0.06666666666666667
coop_46,Acinetobacter_indicus_CIP_110367,pro__L,1,0.3333333333333333
coop_46,Rothia_mucilaginosa_DY_18,pro__L,-1,-0.3333333333333333
coop_46,Acinetobacter_indicus_CIP_110367,skm,1,0.13333333333333333
coop_46,Rothia_mucilaginosa_DY_18,skm,-1,-0.13333333333333333
coop_46,Acinetobacter_indicus_CIP_110367,thr__L,1,0.06666666666666667
coop_46,Rothia_mucilaginosa_DY_18,thr__L,-1,-0.06666666666666667
coop_46,Ralstonia_mannitolilytica_SN82F48,ade,1,0.11851851851851852
coop_46,Rothia_mucilaginosa_DY_18,ade,-1,-0.11851851851851852
coop_46,Ralstonia_mannitolilytica_SN82F48,glu__L,1,0.23703703703703705
